Year,Month,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film Noir,Game Show,History,Horror,Musical,Music,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Talk-Show,Thriller,War,Western
2017,July,0.74547,0,0.81215,0.75768,0.49397,0.58919,0.57342,0.34579,0.48858,0.66633,0.70329,0,0,0.48231,0.49365,0.60894,0.57294,0.42831,0.24022,0,0.57263,0.57542,0.40447,0.42737,0,0.57281,0.65223,0.87151
2017,August,0.75999,0,0.71056,0.73811,0.48705,0.56213,0.69365,0.34038,0.51359,0.73999,0.67565,0,0,0.4779,0.50937,0.27461,0.41371,0.43437,0.0,0,0.48565,0.65717,0.47772,0.75302,0,0.58455,0.52451,0.81347
2017,September,0.72356,0,0.68158,0.68792,0.51344,0.58375,0.66009,0.34517,0.50766,0.7124,0.53738,0,0,0.48169,0.56213,0.0,0.57529,0.59046,0.0,0,0.45614,0.61926,0.32895,0.50877,0,0.58849,0.4386,0.51754
2017,October,0.65909,0,0.67778,0.72674,0.60667,0.52106,0.57147,0.42577,0.49441,0.72786,0.55417,0,0,0.57396,0.5787,0.64167,0.57674,0.66583,0.0,0,0.39877,0.59948,0.50521,0.55,0,0.57508,0.48583,0.28055
2017,November,0.62274,0,0.67645,0.68429,0.57542,0.54897,0.58037,0.36908,0.5215,0.68201,0.6704,0,0,0.50345,0.61931,0.63271,0.44185,0.60871,0.0,0,0.40232,0.60498,0.33489,0.37757,0,0.54889,0.53672,0.16822
2017,December,0.61049,0,0.67312,0.6674,0.57086,0.58165,0.56579,0.30706,0.5191,0.62729,0.73814,0,0,0.43636,0.52195,0.59451,0.47125,0.65295,0.0,0,0.51181,0.74945,0.31911,0.51016,0,0.57025,0.56639,0.30366
2018,January,0.63298,0,0.65142,0.65,0.51998,0.57407,0.54576,0.28954,0.52157,0.65956,0.70703,0,0,0.45671,0.47186,0.88312,0.49351,0.70909,0,0,0.59091,0.67832,0.23052,0.53084,0,0.61234,0.69759,0.76623
2018,February,0.60726,0,0.68436,0.52703,0.51516,0.52168,0.53759,0.3006,0.50099,0.61844,0.65923,0,0,0.52072,0.41723,0.80946,0.60649,0.61081,0,0,0.55264,0.54294,0.32072,0.72973,0,0.60955,0.58378,0.93514
2018,March,0.63604,0,0.68553,0.52795,0.55352,0.55938,0.50718,0.31793,0.51367,0.60963,0.60986,0,0,0.57299,0.41778,0.79334,0.59428,0.52489,0,0,0.5123,0.6651,0.3837,0.82,0,0.58155,0.56611,0.47333
2018,April,0.63841,0,0.66458,0.46963,0.49778,0.536,0.49838,0.34503,0.49878,0.64611,0.57778,0,0,0.48606,0.53873,0.8163,0.54272,0.54637,0.32889,0,0.5673,0.73389,0.34765,0.73037,0,0.58851,0.45926,0.54
2018,May,0.61812,0,0.65321,0.59258,0.51835,0.62754,0.52982,0.41118,0.46899,0.6637,0.5841,0,0,0.41845,0.50131,0.76605,0.45288,0.52818,0.0,0,0.53886,0.61468,0.4317,0.64373,0,0.48257,0.40539,0.35138
2018,June,0.79425,0,0.69505,0.61216,0.50799,0.60914,0.6094,0.35035,0.46167,0.64929,0.58957,0,0,0.36612,0.69589,0.70995,0.45695,0.50571,0.0,0,0.55434,0.70972,0.31813,0.56043,0,0.58935,0.38744,0.39179
2018,July,0.78906,0,0.66726,0.67382,0.50977,0.61353,0.54209,0.38532,0.44722,0.59557,0.63785,0,0,0.35505,0.61785,0.66891,0.4899,0.44855,0.0,0,0.45293,0.72819,0.33738,0.55471,0,0.58185,0.40404,0.41919
2018,August,0.76484,0,0.65018,0.6106,0.46588,0.59374,0.5708,0.37597,0.48599,0.5771,0.62835,0,0,0.39333,0.57066,0.71165,0.46792,0.56149,0.0,0,0.49629,0.68077,0.22581,0.49078,0,0.57535,0.53283,0.22062
2018,September,0.69663,0,0.58319,0.58983,0.501,0.57904,0.55445,0.36393,0.50626,0.56885,0.60751,0,0,0.53163,0.6634,0.67872,0.39716,0.56439,0.0,0,0.56472,0.72592,0.15107,0.631,0,0.60742,0.5305,0.33021
2018,October,0.65523,0,0.60163,0.57185,0.52273,0.55637,0.64719,0.37176,0.50851,0.57782,0.57517,0,0,0.50362,0.54254,0.75679,0.48485,0.57891,0.0,0,0.53252,0.62534,0.22078,0.51594,0,0.54976,0.46399,0.38264
2018,November,0.60489,0,0.6543,0.59838,0.61482,0.56083,0.59751,0.38669,0.50236,0.63253,0.63834,0,0,0.43638,0.59207,0.61826,0.62753,0.51037,0.0,0,0.46539,0.62111,0.19621,0.55654,0,0.49289,0.45341,0.44917
2018,December,0.71165,0,0.69497,0.57092,0.58919,0.60576,0.59904,0.30053,0.5225,0.63378,0.64755,0,0,0.53546,0.52074,0.65425,0.45619,0.51891,0.0,0,0.55782,0.69301,0.15653,0.52926,0,0.48888,0.38711,0.21099
2019,January,0.6646,0,0.62669,0.5213,0.56665,0.58513,0.54486,0.33431,0.51189,0.59543,0.60615,0,0,0.47959,0.49689,0.66832,0.64389,0.53586,0.0,0,0.52381,0.67272,0.20083,0.38882,0,0.58385,0.34105,0.50311
2019,February,0.70748,0,0.70284,0.58458,0.55442,0.64055,0.53702,0.28125,0.50526,0.62164,0.70108,0,0,0.48882,0.62099,0.6966,0.59812,0.58009,0.0,0.39456,0.58605,0.7483,0.11856,0.58017,0,0.62338,0.49405,0.21769
2019,March,0.63452,0,0.66896,0.60176,0.57538,0.64555,0.50362,0.28454,0.49858,0.65853,0.73131,0,0,0.52911,0.61198,0.69444,0.5629,0.53156,0.0,0.65625,0.62667,0.74522,0.14193,0.5999,0,0.65086,0.60714,0.81771
2019,April,0.57549,0,0.66738,0.52727,0.5874,0.553,0.48014,0.33734,0.50882,0.59249,0.6608,0,0,0.48958,0.54318,0.56636,0.49659,0.52153,0.0,0.54545,0.49916,0.61051,0.19675,0.53081,0,0.5149,0.59545,0.54545
2019,May,0.66559,0,0.61254,0.55658,0.52774,0.5352,0.47492,0.42214,0.46269,0.57506,0.64196,0,0,0.43487,0.5494,0.84267,0.61172,0.64601,0.0,0.39556,0.59125,0.71503,0.29852,0.52278,0,0.5707,0.57556,0.62
2019,June,0.70301,0,0.6993,0.71355,0.57735,0.57065,0.59466,0.42112,0.43788,0.7218,0.65429,0,0,0.44732,0.60064,0.90156,0.60406,0.69245,0.0,0.0,0.53087,0.7735,0.19258,0.40637,0,0.56723,0.48575,0.0
--------
Year,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film Noir,Game Show,History,Horror,Musical,Music,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Talk-Show,Thriller,War,Western
2000.0,0.57279,0.0,0.68919,0.6787,0.51716,0.53965,0.51901,0.3875,0.46346,0.73348,0.66239,0.0,0.0,0.40003,0.62311,0.40838,0.48747,0.596,0.0,0.0,0.48139,0.72404,0.56701,0.58439,0.0,0.56272,0.41787,0.44704
2001.0,0.66152,0.0,0.6946,0.56878,0.38499,0.5349,0.61576,0.26937,0.44513,0.6758,0.63282,0.0,0.0,0.436,0.54667,0.43584,0.48063,0.53426,0.0,0.0,0.47725,0.62405,0.48534,0.53805,0.0,0.59148,0.40652,0.4431
2002.0,0.71469,0.0,0.76687,0.7375,0.41754,0.53866,0.51806,0.33497,0.47492,0.73411,0.69741,0.0,0.0,0.433,0.68285,0.53004,0.37635,0.62076,0.0,0.0,0.49212,0.72735,0.58868,0.59815,0.0,0.58006,0.47188,0.9386
2003.0,0.70049,0.29385,0.6834,0.66429,0.52344,0.55445,0.5672,0.33042,0.46726,0.688,0.67646,0.0,0.0,0.50363,0.64301,0.55694,0.44618,0.58024,0.0,0.0,0.49753,0.66853,0.55813,0.55854,0.0,0.62095,0.48912,0.58996
2004.0,0.67842,0.0,0.68211,0.65671,0.58218,0.56164,0.53809,0.38022,0.47294,0.66799,0.62067,0.0,0.0,0.48425,0.54897,0.49045,0.56836,0.61772,0.30143,0.0,0.54401,0.6349,0.59472,0.70532,0.0,0.5725,0.50029,0.58143
2005.0,0.6782,0.0,0.72708,0.67571,0.55431,0.53633,0.59915,0.34593,0.48061,0.74857,0.71877,0.0,0.0,0.42854,0.62365,0.61847,0.54373,0.58574,0.70858,0.0,0.51514,0.71219,0.60811,0.66546,0.0,0.60113,0.38909,0.41982
2006.0,0.71759,0.0,0.77164,0.68282,0.55658,0.56573,0.57339,0.33841,0.4805,0.73161,0.73304,0.0,0.0,0.61743,0.57581,0.60152,0.51671,0.57252,0.85121,0.0,0.52171,0.59621,0.54352,0.69781,0.0,0.6119,0.47231,0.58395
2007.0,0.70777,0.0,0.72292,0.69646,0.59092,0.52388,0.56242,0.31934,0.49605,0.71492,0.67253,0.0,0.0,0.53158,0.63528,0.57045,0.48619,0.58847,0.0,0.0,0.5286,0.69685,0.65795,0.62224,0.0,0.62626,0.5782,0.60903
2008.0,0.67509,0.0,0.73826,0.65927,0.4886,0.57366,0.52642,0.36039,0.48585,0.69189,0.70389,0.0,0.0,0.51475,0.53787,0.55209,0.47498,0.54391,0.54069,0.0,0.54697,0.70283,0.62262,0.54147,0.37379,0.55627,0.53024,0.44985
2009.0,0.68903,0.0,0.68877,0.70554,0.59532,0.53353,0.52223,0.38986,0.47911,0.68799,0.66434,0.0,0.0,0.49189,0.51724,0.53676,0.48885,0.59254,0.61558,0.0,0.54625,0.71931,0.59482,0.59914,0.0,0.5713,0.52103,0.48968
2010.0,0.68722,0.0,0.72863,0.6363,0.52068,0.53891,0.55503,0.34855,0.48842,0.74092,0.67123,0.0,0.0,0.45916,0.58877,0.52391,0.48437,0.6026,0.3981,0.0,0.59418,0.69911,0.63082,0.50187,0.0,0.59801,0.49901,0.60753
2011.0,0.61296,0.0,0.7446,0.71225,0.45571,0.56436,0.48381,0.37899,0.47657,0.70387,0.68078,0.0,0.0,0.44944,0.51684,0.58211,0.4578,0.5832,0.29246,0.0,0.53456,0.70264,0.63229,0.65128,0.0,0.54707,0.42417,0.66729
2012.0,0.64095,0.0,0.70131,0.61114,0.44681,0.54755,0.52966,0.36607,0.49561,0.67667,0.66017,0.0,0.0,0.44381,0.49981,0.50608,0.46803,0.57568,0.30015,0.0,0.5455,0.62551,0.63011,0.56877,0.0,0.56728,0.54523,0.45532
2013.0,0.62095,0.0,0.72276,0.5911,0.53016,0.52967,0.55304,0.40306,0.48842,0.61504,0.63523,0.0,0.0,0.48633,0.45667,0.49057,0.52579,0.48767,0.35721,0.0,0.51998,0.65736,0.60639,0.5913,0.0,0.56691,0.55557,0.54943
2014.0,0.65595,0.0,0.68164,0.57531,0.53785,0.54148,0.54135,0.36872,0.51363,0.6149,0.63068,0.0,0.0,0.45843,0.45509,0.61806,0.48292,0.56866,0.40072,0.0,0.54725,0.6765,0.61628,0.47014,0.0,0.53938,0.55454,0.51767
2015.0,0.65637,0.0,0.68465,0.61871,0.54586,0.54886,0.5071,0.36302,0.4933,0.61094,0.67718,0.0,0.0,0.51188,0.5472,0.57278,0.50077,0.57908,0.33635,0.59693,0.48351,0.65697,0.56843,0.63076,0.0,0.55761,0.52003,0.43002
